timestep,cloud_id,cloud_cpu_available,cloud_memory_available,cloud_queue_length,cloud_latency_current,is_in_maintenance,is_overloaded,had_cold_start
8,6,56916.78,155.0866,4,57.22,0,0,0
8,7,56219.59,290.7723,8,93.52,0,0,0
8,8,21209.89,359.8873,10,34.05,0,0,0
8,9,36419.76,220.8758,6,51.17,0,0,0
8,10,25141.05,230.5022,3,30.29,0,0,0
9,1,24350.22,123.6738,1,87.05,0,0,0
9,2,27173.57,334.604,1,49.75,0,0,0
9,3,48575.69,211.2501,2,57.87,0,0,0
9,4,19900.05,334.3296,1,59.6,0,0,0
9,5,52299.68,384.7222,4,53.08,0,0,0
9,6,51625.61,146.0606,1,53.62,0,0,0
9,7,51401.87,275.4264,1,90.19,0,0,0
9,8,19510.54,342.3714,1,41.66,0,0,0
9,9,32907.03,207.4884,5,54.61,0,0,0
9,10,22457.34,214.7842,7,43.91,0,0,0
10,1,27572.07,133.6301,1,76.66,0,0,0
10,2,30328.59,357.7861,8,41.63,0,0,0
10,3,55203.06,228.8441,0,56.71,0,0,0
10,4,22269.42,358.175,7,57.54,0,0,0
10,5,58364.09,411.2546,11,44.19,0,0,0
10,6,57789.86,156.5116,7,42.85,0,0,0
10,7,58159.12,297.4379,1,90.71,0,0,0
10,8,21996.71,368.7951,2,25.12,0,0,0
10,9,37205.25,223.8913,6,61.38,0,0,0
10,10,25602.78,233.1252,4,25.25,0,0,0
11,1,26444.24,129.9988,7,96.43,0,0,0
11,2,29921.55,355.2343,0,44.25,0,0,0
11,3,51823.24,219.24,17,52.92,0,0,0
11,4,21800.25,353.6317,3,71.78,0,0,0
11,5,57906.69,409.9939,1,44.98,0,0,0
11,6,56754.48,154.8837,1,61.79,0,0,0
11,7,56648.66,292.5854,0,101.52,0,0,0
11,8,21189.94,359.9151,6,39.35,0,0,0
11,9,36136.64,219.8056,6,40.84,0,0,0
11,10,24372.51,225.5951,14,26.42,0,0,0
12,1,25610.52,127.4136,8,96.89,0,0,0
12,2,28927.74,347.6962,2,41.3,0,0,0
12,3,50769.29,216.665,12,62.13,0,0,0
12,4,21210.83,347.7138,1,58.58,0,0,0
12,5,55870.28,400.7213,3,45.32,0,0,0
12,6,55063.13,151.98,1,49.57,0,0,0
12,7,54826.64,286.5969,1,98.65,0,0,0
12,8,20624.74,354.005,5,31.25,0,0,0
12,9,35426.07,217.299,0,59.38,0,0,0
12,10,24042.79,224.0335,6,47.73,0,0,0
13,1,26973.33,131.8073,0,91.58,0,0,0
13,2,29563.12,352.0216,9,50.32,0,0,0
13,3,53912.14,225.4426,0,52.08,0,0,0
13,4,21898.15,354.6224,3,50.23,0,0,0
13,5,58069.44,410.6491,2,48.97,0,0,0
13,6,56980.07,155.2608,2,48.95,0,0,0
13,7,56579.76,292.2054,3,89.29,0,0,0
13,8,21502.34,363.5663,2,29.69,0,0,0
13,9,36726.49,222.2857,0,40.51,0,0,0
13,10,25186.64,230.8776,0,43.92,0,0,0
14,1,30008.72,141.1263,2,94.84,0,0,0
14,2,33405.35,381.1279,3,47.25,0,0,0
14,3,60089.64,241.7139,1,57.84,0,0,0
14,4,24610.53,382.5187,0,67.2,0,0,0
14,5,64970.4,441.5039,1,46.39,0,0,0
14,6,63332.73,166.1048,5,41.41,0,0,0
14,7,63438.5,314.6379,1,101.72,0,0,0
14,8,24048.75,390.7781,1,25.8,0,0,0
14,9,40789.66,237.696,3,57.31,0,0,0
14,10,27823.5,245.8922,7,31.5,0,0,0
15,1,29242.14,138.6999,5,92.23,0,0,0
15,2,32675.44,375.6343,4,52.47,0,0,0
15,3,56968.13,232.7725,19,56.42,0,0,0
15,4,23773.85,373.5086,8,58.88,0,0,0
15,5,62957.68,432.1091,7,55.47,0,0,0
15,6,62491.49,164.7779,1,53.73,0,0,0
15,7,62140.7,310.425,1,83.62,0,0,0
15,8,23541.81,385.3625,1,26.91,0,0,0
15,9,39680.2,233.3177,7,55.66,0,0,0
15,10,27426.85,243.7521,3,29.6,0,0,0
16,1,30077.73,141.3927,0,83.18,0,0,0
16,2,33519.44,382.1654,1,61.54,0,0,0
16,3,60035.15,241.5893,1,54.97,0,0,0
16,4,24463.18,380.864,3,59.1,0,0,0
16,5,63541.87,434.3,12,62.01,0,0,0
16,6,61253.4,162.0511,22,62.83,0,0,0
16,7,63470.45,314.8084,0,88.83,0,0,0
16,8,23987.69,390.0986,2,34.73,0,0,0
16,9,40312.58,235.6534,9,42.97,0,0,0
16,10,27694.49,245.0804,8,37.59,0,0,0
17,1,29087.42,138.3058,1,88.23,0,0,0
17,2,32281.97,372.681,4,49.23,0,0,0
17,3,57872.84,235.7584,4,52.56,0,0,0
17,4,23820.72,374.4631,0,61.2,0,0,0
17,5,62198.35,428.7131,7,41.57,0,0,0
17,6,59817.67,159.7083,17,57.07,0,0,0
17,7,60978.56,306.4413,5,101.2,0,0,0
17,8,23069.03,380.0217,6,39.39,0,0,0
17,9,37941.29,225.9843,24,44.95,0,0,0
17,10,27229.31,242.7113,0,47.33,0,0,0
18,1,26860.75,131.4421,1,81.86,0,0,0
18,2,29659.57,352.9306,6,62.07,0,0,0
18,3,52866.11,222.3427,8,47.97,0,0,0
18,4,21935.73,355.1454,1,59.24,0,0,0
18,5,57988.07,410.3329,1,63.0,0,0,0
18,6,56411.35,154.1817,5,61.79,0,0,0
18,7,55722.0,289.087,9,105.69,0,0,0
18,8,21420.15,362.6522,2,30.07,0,0,0
18,9,35639.79,217.5967,13,60.66,0,0,0
18,10,25031.07,229.9047,2,28.23,0,0,0
19,1,27502.56,133.4102,1,95.88,0,0,0
19,2,30510.15,359.4047,4,62.76,0,0,0
19,3,55082.5,228.5233,0,58.19,0,0,0
19,4,22326.63,358.9092,5,68.7,0,0,0
19,5,59182.6,415.5017,3,51.12,0,0,0
19,6,57867.75,156.694,5,1285.1,0,0,1
19,7,55705.91,288.3743,22,106.08,0,0,0
19,8,21748.51,365.841,7,32.48,0,0,0
19,9,37100.93,223.4782,6,49.3,0,0,0
19,10,25703.55,233.8348,1,26.35,0,0,0
20,1,26123.78,129.1679,1,78.08,0,0,0
20,2,28964.35,347.8629,3,50.34,0,0,0
20,3,52200.73,220.8882,1,42.18,0,0,0
20,4,21221.87,347.6965,3,52.08,0,0,0
20,5,56365.24,403.0738,1,55.73,0,0,0
20,6,55277.7,152.3374,2,58.74,0,0,0
20,7,55019.18,287.1924,2,85.85,0,0,0
20,8,20826.52,356.3133,2,30.14,0,0,0
20,9,35347.95,216.867,4,45.51,0,0,0
20,10,24391.89,226.2458,1,47.78,0,0,0
21,1,25155.16,126.133,2,96.06,0,0,0
21,2,4092.54,306.1927,70,110.39,0,1,0
21,3,50232.08,215.5993,3,46.2,0,0,0
21,4,20566.27,341.0763,2,52.19,0,0,0
21,5,54599.59,395.2602,0,53.41,0,0,0
21,6,53545.26,149.3833,1,52.78,0,0,0
21,7,53099.88,280.8991,2,83.44,0,0,0
21,8,20070.94,348.155,4,31.91,0,0,0
21,9,33713.91,210.3737,10,54.88,0,0,0
21,10,23569.8,221.4753,1,29.8,0,0,0
22,1,24520.65,124.2125,1,94.49,0,0,0
22,2,24507.46,311.6588,48,59.73,0,0,0
22,3,49083.29,212.6747,0,47.18,0,0,0
22,4,19883.04,333.9643,4,64.87,0,0,0
22,5,52724.32,386.6922,3,46.39,0,0,0
22,6,51529.79,145.7995,5,49.12,0,0,0
22,7,51725.93,276.4933,1,83.94,0,0,0
22,8,19507.35,342.1615,3,43.59,0,0,0
22,9,33427.85,209.6568,0,40.64,0,0,0
22,10,22942.07,217.8791,0,36.78,0,0,0
23,1,26619.03,130.6836,1,79.24,0,0,0
23,2,28347.06,341.9691,23,52.53,0,0,0
23,3,52961.44,222.7895,4,59.63,0,0,0
23,4,21352.03,348.5939,10,65.38,0,0,0
23,5,57585.99,408.5758,1,61.76,0,0,0
23,6,56573.15,154.6093,0,58.91,0,0,0
23,7,55984.36,290.2696,3,95.25,0,0,0
23,8,21052.85,358.4361,7,43.22,0,0,0
23,9,36093.91,219.7354,3,58.05,0,0,0
23,10,24754.52,228.2405,4,37.76,0,0,0
24,1,25867.59,128.3591,1,76.06,0,0,0
24,2,28618.18,345.1591,5,40.27,0,0,0
24,3,51816.96,219.8917,0,50.8,0,0,0
24,4,20829.6,343.378,8,53.98,0,0,0
24,5,55065.8,396.7479,8,46.06,0,0,0
24,6,53665.5,149.2839,12,52.18,0,0,0
24,7,54626.31,285.9409,1,92.38,0,0,0
24,8,20125.89,348.0392,14,46.68,0,0,0
24,9,34633.51,213.9076,9,62.18,0,0,0
24,10,24084.66,224.38,3,44.97,0,0,0
25,1,25503.31,127.2442,1,84.38,0,0,0
25,2,28481.25,344.4451,0,48.65,0,0,0
25,3,50846.0,217.2527,2,40.65,0,0,0
25,4,20873.98,344.3509,0,57.14,0,0,0
25,5,55162.39,397.7664,0,43.96,0,0,0
25,6,53630.58,149.4144,5,62.31,0,0,0
25,7,53900.72,283.6191,0,102.42,0,0,0
25,8,20298.33,350.6055,3,32.3,0,0,0
25,9,1487.24,190.7517,75,135.69,0,1,0
25,10,23690.15,222.0684,4,31.35,0,0,0
26,1,25933.86,128.5857,0,90.99,0,0,0
26,2,28846.34,347.0898,2,51.12,0,0,0
26,3,51831.63,219.9241,1,48.55,0,0,0
26,4,21166.13,347.2817,1,54.06,0,0,0
26,5,55896.81,400.9592,2,48.69,0,0,0
26,6,54423.28,150.7631,5,47.15,0,0,0
26,7,54788.67,286.529,0,103.17,0,0,0
26,8,20456.0,352.0408,7,34.39,0,0,0
26,9,31768.23,201.3928,48,50.43,0,0,0
26,10,24110.63,224.5395,3,27.06,0,0,0
27,1,28967.82,137.7909,7,77.02,0,0,0
27,2,32570.26,374.8911,3,49.41,0,0,0
27,3,57415.85,234.2207,12,43.94,0,0,0
27,4,23904.03,375.1813,2,60.95,0,0,0
27,5,63263.82,433.8482,2,56.45,0,0,0
27,6,60600.21,161.1337,14,54.64,0,0,0
27,7,61934.6,309.7869,1,102.21,0,0,0
27,8,23464.16,384.5758,1,41.01,0,0,0
27,9,38327.32,227.5111,23,47.88,0,0,0
27,10,27418.63,243.7985,1,26.86,0,0,0
28,1,27642.31,133.859,1,75.35,0,0,0
28,2,29954.74,354.5417,15,54.72,0,0,0
28,3,53735.17,224.3867,15,52.96,0,0,0
28,4,22553.14,361.4314,1,71.15,0,0,0
28,5,59594.92,417.4658,2,47.45,0,0,0
28,6,57986.52,156.8756,6,44.5,0,0,0
28,7,58382.85,298.2281,0,94.94,0,0,0
28,8,22053.75,369.4382,2,26.11,0,0,0
28,9,37123.49,223.5031,8,47.84,0,0,0
28,10,25111.31,229.8448,15,34.03,0,0,0
29,1,28793.03,137.3955,1,81.56,0,0,0
29,2,32177.92,372.1353,0,50.73,0,0,0
29,3,57617.49,235.2056,1,55.54,0,0,0
29,4,23345.12,369.2628,5,69.68,0,0,0
29,5,62233.85,429.2902,1,56.85,0,0,0
29,6,60735.35,161.6593,4,45.16,0,0,0
29,7,60674.09,305.5921,2,92.35,0,0,0
29,8,22777.8,376.8255,7,35.51,0,0,0
29,9,39255.08,231.9313,1,46.91,0,0,0
29,10,26691.52,239.3798,5,40.61,0,0,0
30,1,30041.84,141.275,0,96.7,0,0,0
30,2,32947.06,377.2991,10,62.66,0,0,0
30,3,57965.81,235.3656,20,42.82,0,0,0
30,4,24389.68,380.0311,4,55.29,0,0,0
30,5,64839.77,440.9386,1,53.47,0,0,0
30,6,62453.49,164.4169,11,41.95,0,0,0
30,7,63147.11,313.6261,3,94.04,0,0,0
30,8,23417.96,383.1836,14,46.05,0,0,0
30,9,40599.27,236.9193,5,44.13,0,0,0
30,10,28089.12,247.7036,0,42.39,0,0,0
31,1,27368.31,132.8042,9,76.36,0,0,0
31,2,31055.54,363.7046,1,62.03,0,0,0
31,3,55650.54,230.0084,1,46.59,0,0,0
31,4,22621.94,361.9917,4,72.18,0,0,0
31,5,59345.65,415.9168,8,46.86,0,0,0
31,6,58903.5,158.5698,2,56.7,0,0,0
31,7,58065.18,296.8481,7,91.29,0,0,0
31,8,22143.84,370.2883,4,47.08,0,0,0
31,9,37802.49,226.3152,2,57.66,0,0,0
31,10,25356.25,231.3068,14,32.04,0,0,0
32,1,27109.58,132.1334,4,75.85,0,0,0
32,2,30254.07,357.5086,4,40.38,0,0,0
32,3,54214.76,226.0917,4,42.99,0,0,0
32,4,22238.41,358.1724,2,64.2,0,0,0
32,5,58387.24,411.7872,6,44.04,0,0,0
32,6,57785.73,156.6603,1,49.57,0,0,0
32,7,57531.73,295.4014,1,83.41,0,0,0
32,8,21365.41,361.473,11,44.12,0,0,0
32,9,37106.34,223.6836,1,48.2,0,0,0
32,10,25471.26,232.4888,1,38.14,0,0,0
33,1,25238.22,126.3768,3,89.5,0,0,0
33,2,28297.1,343.0517,1,54.44,0,0,0
33,3,50752.5,217.0846,0,52.53,0,0,0
33,4,20739.52,342.9635,0,56.54,0,0,0
33,5,54608.98,395.1553,2,45.64,0,0,0
33,6,53599.26,149.4315,2,60.95,0,0,0
33,7,53519.71,282.3509,1,87.61,0,0,0
33,8,20243.89,350.1264,2,35.65,0,0,0
33,9,34302.95,212.8617,4,44.78,0,0,0
33,10,23543.91,221.2185,4,29.32,0,0,0
34,1,26924.27,131.5714,4,81.79,0,0,0
34,2,29680.83,352.8566,9,48.15,0,0,0
34,3,52661.37,221.5638,14,49.9,0,0,0
34,4,21968.61,355.2732,4,57.09,0,0,0
34,5,58580.32,413.0544,0,45.49,0,0,0
34,6,57432.08,156.0735,0,55.0,0,0,0
34,7,57013.66,293.6779,2,94.34,0,0,0
34,8,21480.42,363.125,5,37.04,0,0,0
34,9,36827.49,222.6201,1,50.57,0,0,0
34,10,25025.3,229.701,6,47.51,0,0,0
35,1,26454.92,130.1632,2,88.74,0,0,0
35,2,29061.86,348.2323,9,49.92,0,0,0
35,3,52971.02,222.9172,1,49.86,0,0,0
35,4,21680.88,352.5831,0,50.72,0,0,0
35,5,57082.69,406.1927,2,40.7,0,0,0
35,6,56183.71,153.9131,1,59.32,0,0,0
35,7,54719.35,285.696,12,88.67,0,0,0
35,8,21144.27,359.7094,2,29.47,0,0,0
35,9,35893.55,218.9586,4,55.48,0,0,0
35,10,24710.21,228.0489,2,34.07,0,0,0
36,1,27740.31,134.0852,4,86.26,0,0,0
36,2,31043.99,363.5256,2,47.21,0,0,0
36,3,55422.95,229.2714,4,62.89,0,0,0
36,4,22686.37,362.6623,3,61.08,0,0,0
36,5,59985.41,419.0828,3,57.59,0,0,0
36,6,59053.39,158.8289,2,44.3,0,0,0
36,7,58723.86,299.2304,2,100.25,0,0,0
36,8,22293.07,372.0239,1,37.74,0,0,0
36,9,36598.89,221.013,20,48.16,0,0,0
36,10,25960.58,235.2483,3,31.27,0,0,0
37,1,28397.77,136.2061,0,81.73,0,0,0
37,2,31647.45,368.1529,0,60.51,0,0,0
37,3,56661.54,232.6713,1,47.87,0,0,0
37,4,22974.56,365.4932,5,69.46,0,0,0
37,5,61333.28,425.338,0,45.31,0,0,0
37,6,58702.67,157.9097,13,63.34,0,0,0
37,7,59864.45,303.0351,1,91.33,0,0,0
37,8,22709.73,376.5584,0,34.95,0,0,0
37,9,38549.59,229.1957,2,53.69,0,0,0
37,10,25682.8,233.0702,17,31.55,0,0,0
38,1,26638.31,130.4619,13,83.17,0,0,0
38,2,30452.26,359.1716,1,53.97,0,0,0
38,3,54605.86,227.2517,1,46.24,0,0,0
38,4,22343.69,359.3693,0,57.66,0,0,0
38,5,59044.38,415.0996,0,45.78,0,0,0
38,6,57527.67,156.1406,4,56.42,0,0,0
38,7,57539.05,295.4038,2,104.44,0,0,0
38,8,21546.38,363.6463,8,27.98,0,0,0
38,9,37214.42,224.1364,0,46.11,0,0,0
38,10,24880.81,228.5674,13,30.93,0,0,0
39,1,26664.57,130.6753,8,80.09,0,0,0
39,2,30149.66,356.9132,1,41.75,0,0,0
39,3,54114.15,225.976,0,58.09,0,0,0
39,4,1027.23,298.756,113,88.83,0,1,0
39,5,58061.72,410.4719,4,40.82,0,0,0
39,6,57006.09,155.2597,3,44.89,0,0,0
39,7,56006.01,289.9743,10,97.46,0,0,0
39,8,20899.53,356.1021,17,39.99,0,0,0
39,9,36872.11,222.8466,0,56.05,0,0,0
39,10,25117.82,230.3454,4,40.23,0,0,0
40,1,26017.46,128.6729,8,95.74,0,0,0
40,2,28278.62,341.6786,20,50.89,0,0,0
40,3,52250.7,220.8328,6,40.74,0,0,0
40,4,17942.64,309.1501,82,67.87,0,0,0
40,5,56962.05,405.7375,1,57.86,0,0,0
40,6,55377.15,152.3903,6,54.02,0,0,0
40,7,55459.69,288.5616,3,95.66,0,0,0
40,8,21097.93,359.286,1,31.9,0,0,0
40,9,35719.49,218.2851,4,56.33,0,0,0
40,10,24687.59,227.9888,0,26.33,0,0,0
41,1,27313.87,132.7716,4,90.62,0,0,0
41,2,30536.0,359.6965,2,49.39,0,0,0
41,3,54789.31,227.6843,2,41.76,0,0,0
41,4,20132.04,333.4011,53,59.36,0,0,0
41,5,59421.48,416.8004,0,40.45,0,0,0
41,6,58226.93,157.4299,1,49.93,0,0,0
41,7,57675.15,295.7528,3,87.6,0,0,0
41,8,21936.52,368.2035,2,39.63,0,0,0
41,9,37461.5,225.0958,0,41.79,0,0,0
41,10,25700.12,233.8581,0,47.23,0,0,0
42,1,25216.74,126.1993,8,90.16,0,0,0
42,2,28310.29,342.8892,5,57.6,0,0,0
42,3,50949.5,217.5045,3,51.66,0,0,0
42,4,19528.31,328.5712,32,62.88,0,0,0
42,5,54506.67,394.3164,8,61.1,0,0,0
42,6,54217.81,150.5254,1,46.28,0,0,0
42,7,54017.78,283.9758,1,99.24,0,0,0
42,8,19917.6,345.8709,13,29.28,0,0,0
42,9,33627.67,209.7434,17,49.79,0,0,0
42,10,23787.2,222.6479,3,28.74,0,0,0
43,1,24644.03,124.6004,1,96.95,0,0,0
43,2,27462.48,336.7786,1,59.76,0,0,0
43,3,48904.79,212.0565,4,53.9,0,0,0
43,4,19488.23,329.2362,15,56.01,0,0,0
43,5,53026.82,388.0869,2,45.61,0,0,0
43,6,52224.25,147.1073,1,55.32,0,0,0
43,7,51286.69,274.7564,7,96.88,0,0,0
43,8,19576.71,342.877,4,30.5,0,0,0
43,9,33157.3,208.3973,6,41.8,0,0,0
43,10,22496.77,214.8545,11,48.15,0,0,0
44,1,26892.97,131.5053,2,83.76,0,0,0
44,2,30120.69,356.7342,0,42.98,0,0,0
44,3,53354.66,223.7296,6,58.42,0,0,0
44,4,21822.73,353.6924,6,64.2,0,0,0
44,5,1679.42,351.8809,101,94.52,0,1,0
44,6,57161.86,155.5953,1,42.54,0,0,0
44,7,56664.21,292.4774,3,102.48,0,0,0
44,8,21487.85,363.3377,3,32.41,0,0,0
44,9,36574.5,221.5907,3,40.61,0,0,0
44,10,25218.05,231.0522,0,29.62,0,0,0
45,1,27959.25,134.852,0,75.92,0,0,0
45,2,31072.78,363.7594,2,57.45,0,0,0
45,3,55728.53,230.185,2,57.51,0,0,0
45,4,22726.93,363.1229,3,66.01,0,0,0
45,5,53541.44,386.2452,58,59.49,0,0,0
45,6,59248.94,159.2074,0,43.85,0,0,0
45,7,58287.16,297.5971,6,99.86,0,0,0
45,8,22072.04,369.3192,7,30.44,0,0,0
45,9,37842.46,226.432,3,53.56,0,0,0
45,10,25844.73,234.4748,5,39.38,0,0,0
46,1,30550.53,142.8515,0,86.31,0,0,0
46,2,33709.71,383.2314,6,51.24,0,0,0
46,3,61003.17,244.1538,1,56.53,0,0,0
46,4,24853.86,384.8582,3,70.78,0,0,0
46,5,63234.43,432.0876,24,50.02,0,0,0
46,6,64705.34,168.5819,1,47.07,0,0,0
46,7,64460.28,318.027,0,101.85,0,0,0
46,8,24030.22,390.0444,9,36.88,0,0,0
46,9,41191.06,239.1378,6,51.93,0,0,0
46,10,28363.37,249.1379,4,43.75,0,0,0
47,1,22918.85,119.2329,2,97.34,0,0,0
47,2,25325.49,320.4433,6,43.29,0,0,0
47,3,45944.29,204.3468,1,55.96,0,0,0
47,4,18731.94,322.3424,2,50.38,0,0,0
47,5,49143.4,370.526,5,49.19,0,0,0
47,6,48591.83,140.8172,2,51.56,0,0,0
47,7,48140.88,264.6454,4,83.74,0,0,0
47,8,18251.17,328.6973,4,28.92,0,0,0
47,9,31078.87,200.5265,4,61.53,0,0,0
47,10,21520.93,209.6514,0,25.84,0,0,0
48,1,25178.94,126.2387,1,81.99,0,0,0
48,2,28081.76,341.4034,1,46.45,0,0,0
48,3,49640.12,213.8521,8,41.81,0,0,0
48,4,19985.04,334.361,14,68.67,0,0,0
48,5,54264.76,393.6231,2,54.71,0,0,0
48,6,52915.44,148.173,5,49.49,0,0,0
48,7,53180.6,281.248,1,86.79,0,0,0
48,8,20004.61,347.4077,4,29.67,0,0,0
48,9,34078.23,212.0005,4,41.39,0,0,0
48,10,23121.93,218.5541,9,28.06,0,0,0
49,1,28333.17,135.9847,1,97.0,0,0,0
49,2,31550.53,367.3415,2,60.59,0,0,0
49,3,56613.15,232.5359,1,45.77,0,0,0
49,4,22654.34,361.7774,12,65.76,0,0,0
49,5,60908.67,423.1943,4,41.58,0,0,0
49,6,60124.59,160.7078,0,58.45,0,0,0
49,7,59267.15,300.8285,6,87.57,0,0,0
49,8,22668.27,376.0704,1,45.69,0,0,0
49,9,38194.19,227.6552,6,40.8,0,0,0
49,10,26170.14,236.3014,7,31.48,0,0,0
50,1,27674.82,133.8235,6,87.17,0,0,0
50,2,30756.14,360.9826,8,47.88,0,0,0
50,3,55639.54,229.8714,3,46.06,0,0,0
50,4,22865.31,364.6642,1,58.95,0,0,0
50,5,60511.44,421.6655,0,54.59,0,0,0
50,6,58465.02,157.6375,8,57.72,0,0,0
50,7,58510.84,298.3696,6,102.99,0,0,0
50,8,22169.64,370.4348,6,39.27,0,0,0
50,9,38140.61,227.6884,0,42.51,0,0,0
50,10,25861.34,234.5382,6,27.95,0,0,0
51,1,26089.3,129.0322,2,87.35,0,0,0
51,2,28274.16,341.9277,15,54.96,0,0,0
51,3,52284.43,221.1162,1,59.83,0,0,0
51,4,21261.81,348.1235,3,56.16,0,0,0
51,5,56393.07,403.171,2,60.04,0,0,0
51,6,55106.99,151.9855,4,46.89,0,0,0
51,7,54585.64,285.5491,6,93.84,0,0,0
51,8,20491.63,352.195,11,41.23,0,0,0
51,9,34806.09,214.4785,12,55.74,0,0,0
51,10,24368.7,226.0676,2,28.19,0,0,0
52,1,22989.63,119.422,3,92.11,0,0,0
52,2,25528.02,322.0109,5,61.68,0,0,0
52,3,46146.8,204.8544,2,47.12,0,0,0
52,4,18865.35,323.7347,2,51.3,0,0,0
52,5,49381.03,371.5484,6,62.51,0,0,0
52,6,49088.85,141.7216,0,60.79,0,0,0
52,7,48831.77,267.0795,1,104.15,0,0,0
52,8,18282.42,328.9115,6,47.34,0,0,0
52,9,31382.62,201.7504,2,53.63,0,0,0
52,10,21551.39,209.7472,2,35.48,0,0,0
53,1,27195.74,132.4733,1,76.72,0,0,0
53,2,30377.33,358.6599,0,41.42,0,0,0
53,3,54350.18,226.5621,1,41.92,0,0,0
53,4,22031.1,355.8542,5,62.11,0,0,0
53,5,58098.07,410.4277,7,60.42,0,0,0
53,6,57118.75,155.3941,6,56.95,0,0,0
53,7,56270.48,290.7939,11,105.97,0,0,0
53,8,21508.09,363.3113,6,34.51,0,0,0
53,9,35914.24,218.543,16,57.9,0,0,0
53,10,25324.53,231.5828,3,42.28,0,0,0
54,1,27125.4,132.2486,1,75.16,0,0,0
54,2,30052.89,355.9505,4,45.06,0,0,0
54,3,53860.95,225.1266,5,48.07,0,0,0
54,4,21989.14,355.4277,5,67.97,0,0,0
54,5,58681.85,413.4735,1,49.94,0,0,0
